,device_name,end_time,gpu_name,model_name,n_sim,n_ts,sim_time,simulator
0,puma,100,K20c,pysb.examples.kinase_cascade,128,101,37.5626490116,cutauleaping
1,puma,100,K20c,pysb.examples.kinase_cascade,256,101,39.2544929981,cutauleaping
2,puma,100,K20c,pysb.examples.kinase_cascade,512,101,61.7036240101,cutauleaping
3,puma,100,K20c,pysb.examples.kinase_cascade,1024,101,89.8179719448,cutauleaping
4,puma,100,K20c,pysb.examples.kinase_cascade,2048,101,143.713553905,cutauleaping
5,puma,100,K20c,pysb.examples.kinase_cascade,4096,101,272.608525038,cutauleaping
6,puma,100,K20c,pysb.examples.kinase_cascade,8192,101,529.556566,cutauleaping
7,puma,100,K20c,pysb.examples.kinase_cascade,16384,101,1041.36918402,cutauleaping
