,device_name,end_time,gpu_name,model_name,n_sim,n_ts,sim_time,simulator
0,puma,100,K20c,pysb.examples.michment,128,101,0.641129970551,cutauleaping
1,puma,100,K20c,pysb.examples.michment,256,101,0.688556909561,cutauleaping
2,puma,100,K20c,pysb.examples.michment,512,101,0.735731840134,cutauleaping
3,puma,100,K20c,pysb.examples.michment,1024,101,0.954771995544,cutauleaping
4,puma,100,K20c,pysb.examples.michment,2048,101,1.33970713615,cutauleaping
5,puma,100,K20c,pysb.examples.michment,4096,101,2.10170412064,cutauleaping
6,puma,100,K20c,pysb.examples.michment,8192,101,3.58547997475,cutauleaping
7,puma,100,K20c,pysb.examples.michment,16384,101,6.66535210609,cutauleaping
