,device_name,end_time,gpu_name,model_name,n_sim,n_ts,sim_time,simulator
0,mule,20000,GeForce GTX 1080,pysb.examples.earm_1_0,128,101,58.1165118217,stochkit_eight_cpu_tau
0,mule,20000,GeForce GTX 1080,pysb.examples.earm_1_0,256,101,116.2330236434,stochkit_eight_cpu_tau
0,mule,20000,GeForce GTX 1080,pysb.examples.earm_1_0,512,101,232.4660472868,stochkit_eight_cpu_tau
0,mule,20000,GeForce GTX 1080,pysb.examples.earm_1_0,1024,101,464.9320945736,stochkit_eight_cpu_tau
0,mule,20000,GeForce GTX 1080,pysb.examples.earm_1_0,2048,101,929.8641891472,stochkit_eight_cpu_tau
0,mule,20000,GeForce GTX 1080,pysb.examples.earm_1_0,4096,101,1859.7283782944,stochkit_eight_cpu_tau
0,mule,20000,GeForce GTX 1080,pysb.examples.earm_1_0,8192,101,3719.4567565888,stochkit_eight_cpu_tau
0,mule,20000,GeForce GTX 1080,pysb.examples.earm_1_0,16384,101,7438.9135131776,stochkit_eight_cpu_tau
