,device_name,end_time,gpu_name,model_name,n_sim,n_ts,sim_time,simulator,total_time
0,bad,100,VOLTA_V100,pysb.examples.michment,128,101,0.011563777923583984,gpu_ssa,0.13391542434692383
1,bad,100,VOLTA_V100,pysb.examples.michment,256,101,0.011301994323730469,gpu_ssa,0.14392900466918945
2,bad,100,VOLTA_V100,pysb.examples.michment,512,101,0.011308670043945312,gpu_ssa,0.16744327545166016
3,bad,100,VOLTA_V100,pysb.examples.michment,1024,101,0.012606143951416016,gpu_ssa,0.22068262100219727
4,bad,100,VOLTA_V100,pysb.examples.michment,2048,101,0.017378807067871094,gpu_ssa,0.3485896587371826
5,bad,100,VOLTA_V100,pysb.examples.michment,4096,101,0.028891324996948242,gpu_ssa,0.5465481281280518
6,bad,100,VOLTA_V100,pysb.examples.michment,8192,101,0.05090618133544922,gpu_ssa,0.9986305236816406
7,bad,100,VOLTA_V100,pysb.examples.michment,16384,101,0.09934687614440918,gpu_ssa,1.9205379486083984
8,bad,100,VOLTA_V100,pysb.examples.michment,32768,101,0.18056988716125488,gpu_ssa,3.597156047821045
9,bad,100,VOLTA_V100,pysb.examples.michment,65536,101,0.35170578956604004,gpu_ssa,7.076695919036865
