,device_name,end_time,gpu_name,model_name,n_sim,n_ts,sim_time,simulator
0,puma,20000,K20c,pysb.examples.earm_1_0,128,101,1729.17384887,cutauleaping
1,puma,20000,K20c,pysb.examples.earm_1_0,256,101,1617.78504896,cutauleaping
2,puma,20000,K20c,pysb.examples.earm_1_0,512,101,2309.67151093,cutauleaping
3,puma,20000,K20c,pysb.examples.earm_1_0,1024,101,3507.89495492,cutauleaping
4,puma,20000,K20c,pysb.examples.earm_1_0,2048,101,5985.26726699,cutauleaping
5,puma,20000,K20c,pysb.examples.earm_1_0,4096,101,11272.2918818,cutauleaping
6,puma,20000,K20c,pysb.examples.earm_1_0,8192,101,22187.942656,cutauleaping
7,puma,20000,K20c,pysb.examples.earm_1_0,16384,101,43322.940064,cutauleaping
