,device_name,end_time,gpu_name,model_name,n_sim,n_ts,sim_time,simulator,total_time
0,mule,100,GTX1080,pysb.examples.michment,128,101,0.005423545837402344,cl,0.2479383945465088
1,mule,100,GTX1080,pysb.examples.michment,256,101,0.007488727569580078,cl,0.12027096748352051
2,mule,100,GTX1080,pysb.examples.michment,512,101,0.007567644119262695,cl,0.1500542163848877
3,mule,100,GTX1080,pysb.examples.michment,1024,101,0.007577657699584961,cl,0.20263075828552246
4,mule,100,GTX1080,pysb.examples.michment,2048,101,0.007654666900634766,cl,0.3129005432128906
5,mule,100,GTX1080,pysb.examples.michment,4096,101,0.007460355758666992,cl,0.560725212097168
6,mule,100,GTX1080,pysb.examples.michment,8192,101,0.014048099517822266,cl,0.9867398738861084
7,mule,100,GTX1080,pysb.examples.michment,16384,101,0.027365922927856445,cl,1.9100315570831299
8,mule,100,GTX1080,pysb.examples.michment,32768,101,0.054502010345458984,cl,3.7602906227111816
9,mule,100,GTX1080,pysb.examples.michment,65536,101,0.09529757499694824,cl,7.394113540649414
