,device_name,end_time,gpu_name,model_name,n_sim,n_ts,sim_time,simulator
0,mule,20000,GeForce GTX 1080,pysb.examples.earm_1_0,128,101,150.864466906,stochkit_eight_cpu_ssa
0,mule,20000,GeForce GTX 1080,pysb.examples.earm_1_0,256,101,301.728933812,stochkit_eight_cpu_ssa
0,mule,20000,GeForce GTX 1080,pysb.examples.earm_1_0,512,101,603.45786762,stochkit_eight_cpu_ssa
0,mule,20000,GeForce GTX 1080,pysb.examples.earm_1_0,1024,101,1206.915735248,stochkit_eight_cpu_ssa
0,mule,20000,GeForce GTX 1080,pysb.examples.earm_1_0,2048,101,2413.831470496,stochkit_eight_cpu_ssa
0,mule,20000,GeForce GTX 1080,pysb.examples.earm_1_0,4096,101,4827.662940992,stochkit_eight_cpu_ssa
0,mule,20000,GeForce GTX 1080,pysb.examples.earm_1_0,8192,101,9655.32588198,stochkit_eight_cpu_ssa
0,mule,20000,GeForce GTX 1080,pysb.examples.earm_1_0,16384,101,19310.6517639,stochkit_eight_cpu_ssa
