,device_name,end_time,gpu_name,model_name,n_sim,n_ts,sim_time,simulator
0,piccolo,100,GeForce GTX 1060,pysb.examples.michment,128,101,0.0150969028473,gpu_ssa
1,piccolo,100,GeForce GTX 1060,pysb.examples.michment,256,101,0.0223128795624,gpu_ssa
2,piccolo,100,GeForce GTX 1060,pysb.examples.michment,512,101,0.037043094635,gpu_ssa
3,piccolo,100,GeForce GTX 1060,pysb.examples.michment,1024,101,0.0705969333649,gpu_ssa
4,piccolo,100,GeForce GTX 1060,pysb.examples.michment,2048,101,0.1389939785,gpu_ssa
5,piccolo,100,GeForce GTX 1060,pysb.examples.michment,4096,101,0.270144224167,gpu_ssa
6,piccolo,100,GeForce GTX 1060,pysb.examples.michment,8192,101,0.570255041122,gpu_ssa
7,piccolo,100,GeForce GTX 1060,pysb.examples.michment,16384,101,1.03589606285,gpu_ssa
