,device_name,end_time,gpu_name,model_name,n_sim,n_ts,sim_time,simulator,total_time
0,bad,100,VOLTA_V100,pysb.examples.kinase_cascade,128,101,5.9537084102630615,gpu_ssa,7.298697471618652
1,bad,100,VOLTA_V100,pysb.examples.kinase_cascade,256,101,5.92265510559082,gpu_ssa,6.061856508255005
2,bad,100,VOLTA_V100,pysb.examples.kinase_cascade,512,101,5.9299094676971436,gpu_ssa,6.095566987991333
3,bad,100,VOLTA_V100,pysb.examples.kinase_cascade,1024,101,5.945512533187866,gpu_ssa,6.165079593658447
4,bad,100,VOLTA_V100,pysb.examples.kinase_cascade,2048,101,5.964804172515869,gpu_ssa,6.308175802230835
5,bad,100,VOLTA_V100,pysb.examples.kinase_cascade,4096,101,6.015179634094238,gpu_ssa,6.547460317611694
6,bad,100,VOLTA_V100,pysb.examples.kinase_cascade,8192,101,6.117482423782349,gpu_ssa,7.073271989822388
7,bad,100,VOLTA_V100,pysb.examples.kinase_cascade,16384,101,7.269606113433838,gpu_ssa,9.08233642578125
8,bad,100,VOLTA_V100,pysb.examples.kinase_cascade,32768,101,14.655908107757568,gpu_ssa,18.17710256576538
9,bad,100,VOLTA_V100,pysb.examples.kinase_cascade,65536,101,27.992813110351562,gpu_ssa,34.899245262145996
