,device_name,end_time,gpu_name,model_name,n_sim,n_ts,sim_time,simulator,total_time
0,puma,20000,TeslaK20c,pysb.examples.earm_1_0,128,101,2111.0583362579346,cl,2111.8091044425964
1,puma,20000,TeslaK20c,pysb.examples.earm_1_0,256,101,2114.701475381851,cl,2115.1489872932434
2,puma,20000,TeslaK20c,pysb.examples.earm_1_0,512,101,2113.0136139392853,cl,2113.707553625107
3,puma,20000,TeslaK20c,pysb.examples.earm_1_0,1024,101,2138.692239999771,cl,2139.8016295433044
4,puma,20000,TeslaK20c,pysb.examples.earm_1_0,2048,101,2176.18909406662,cl,2178.2595529556274
5,puma,20000,TeslaK20c,pysb.examples.earm_1_0,4096,101,4365.898149013519,cl,4369.804496765137
6,puma,20000,TeslaK20c,pysb.examples.earm_1_0,8192,101,6742.512577295303,cl,6749.948965787888
7,puma,20000,TeslaK20c,pysb.examples.earm_1_0,16384,101,11615.70359992981,cl,11630.538977622986
8,puma,20000,TeslaK20c,pysb.examples.earm_1_0,32768,101,23005.02477502823,cl,23036.038521289825
9,puma,20000,TeslaK20c,pysb.examples.earm_1_0,65536,101,45894.014552116394,cl,45955.13858604431
