,device_name,end_time,gpu_name,model_name,n_sim,n_ts,sim_time,simulator,total_time
0,puma,100,TeslaK20c,pysb.examples.schlogl,128,101,0.21041083335876465,cl,0.614187479019165
1,puma,100,TeslaK20c,pysb.examples.schlogl,256,101,0.774864912033081,cl,1.143054723739624
2,puma,100,TeslaK20c,pysb.examples.schlogl,512,101,0.21271705627441406,cl,0.6323082447052002
3,puma,100,TeslaK20c,pysb.examples.schlogl,1024,101,0.6220786571502686,cl,1.1184160709381104
4,puma,100,TeslaK20c,pysb.examples.schlogl,2048,101,1.0869812965393066,cl,1.7706799507141113
5,puma,100,TeslaK20c,pysb.examples.schlogl,4096,101,1.347578525543213,cl,2.295071840286255
6,puma,100,TeslaK20c,pysb.examples.schlogl,8192,101,1.9181787967681885,cl,3.3351035118103027
7,puma,100,TeslaK20c,pysb.examples.schlogl,16384,101,2.125915050506592,cl,4.741251468658447
8,puma,100,TeslaK20c,pysb.examples.schlogl,32768,101,2.440241575241089,cl,7.568211078643799
9,puma,100,TeslaK20c,pysb.examples.schlogl,65536,101,3.3038368225097656,cl,12.697786331176758
