,device_name,end_time,gpu_name,model_name,n_sim,n_ts,sim_time,simulator,total_time
0,buu,100,RTX2080,pysb.examples.michment,128,101,0.050525,stochkit,0.21750903129577637
1,buu,100,RTX2080,pysb.examples.michment,256,101,0.091392,stochkit,0.37421178817749023
2,buu,100,RTX2080,pysb.examples.michment,512,101,0.174172,stochkit,0.7021093368530273
3,buu,100,RTX2080,pysb.examples.michment,1024,101,0.338355,stochkit,1.352726936340332
4,buu,100,RTX2080,pysb.examples.michment,2048,101,0.670068,stochkit,2.653017520904541
5,buu,100,RTX2080,pysb.examples.michment,4096,101,1.33401,stochkit,5.334318399429321
6,buu,100,RTX2080,pysb.examples.michment,8192,101,2.70177,stochkit,10.784255743026733
7,buu,100,RTX2080,pysb.examples.michment,16384,101,5.45874,stochkit,21.267588138580322
8,buu,100,RTX2080,pysb.examples.michment,32768,101,10.6458,stochkit,41.803303718566895
9,buu,100,RTX2080,pysb.examples.michment,65536,101,20.6833,stochkit,82.67134022712708
